OID,Oversight Agency,Operator Name,Location Name,Address,City,State,Postcode,WiFi Dwn,WiFi Up,Wi-Fi Available,Workstation #,Staffed,Mon Open,Mon Close,Mon Open_2,Mon Close_2,Tue Open,Tue Close,Tue Open_2,Tue Close_2,Wed Open,Wed Close,Wed Open_2,Wed Close_2,Thu Open,Thu Close,Thu Open_2,Thu Close_2,Fri Open,Fri Close,Fri Open_2,Fri Close_2,Sat Open,Sat Close,Sat Open_2,Sat Close_2,Sun Open,Sun Close,Language Access,Wheelchair Accessible,Wheelchair Access Notes,OS Accessibility Features,Open Lab Hrs Per Wk,Training  Hours Per Wk,Supplementary Equipment,Device Loaning,Devices Loaned,Access Requirements,Access Notes,URL,BoroCode,Borough,NTA Name
351,Department for the Aging,Presbyterian Senior Services,PSS MANHATTANVILLE SENIOR CENTER,530 West 133rd Street,Manhattan,NY,10027,30.0,12.0,True,9,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish; programming available in Spanish",Y,,False,40:00:00,0.0,,,,Must be 60+ years of age to access,,https://www.pssusa.org/Manhattanville,1,Manhattan,Manhattanville
269,Department for the Aging,CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC,BAYSIDE NEIGHBORHOOD SENIOR CENTER,221-15 Horace Harding Expressway,Queens,NY,11364,17.0,2.0,True,11,False,2:30 PM,4:00 PM,,,2:30 PM,4:00 PM,,,11:30 AM,4:00 PM,,,11:30 AM,4:00 PM,,,11:30 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,False,16:30:00,5.0,"Printer, Scanner, Projector",,,Must be 60+ years of age to access,,https://www.ccbq.org/what-we-do/older-adult-services/bayside-senior-center,4,Queens,Oakland Gardens
166,Queens Library,Queens Library,Central Library YA,89-11 Merrick Boulevard,Jamaica,NY,11432,600.0,600.0,True,9,True,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,9:00 PM,,,9:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,12:00 PM,5:00 PM,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Bengali, Spanish. Computer classes in Spanish and Bengali.",Y,,True,70:00:00,0.2,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Central Library,4,Queens,Jamaica
103,Brooklyn Public Library,Brooklyn Public Library,Carroll Gardens,396 Clinton Street,Brooklyn,NY,11231,10.0,1.0,True,19,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, French.",Partially,Site is not fully wheelchair accessible because door is not automatic.,True,48:00:00,4.6,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/carrollgardens,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
7,New York Public Library,New York Public Library,Allerton,2740 Barnes Avenue,Bronx,NY,10467,50.0,50.0,True,68,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,2.6,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/allerton,2,Bronx,Bronxdale
363,Department for the Aging,THE SPANISH SPEAKING ELDERLY COUNCIL-RAICES INC.,RED HOOK NEIGHBORHOOD SENIOR CENTER,120 West 9th Street,Brooklyn,NY,11231,97.0,87.0,True,12,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,Programming available in Spanish,Y,,False,40:00:00,3.0,"Printer, Photocopier, Scanner",,,Must be 60+ years of age to access,,https://www.raices.us./senior-centers,3,Brooklyn,Carroll Gardens-Columbia Street-Red Hook
71,New York Public Library,New York Public Library,South Beach,21-25 Robin Road,Staten Island,NY,10305,30.0,30.0,True,19,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,12:00 PM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,48:00:00,1.8,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/south-beach,5,Staten Island,Grasmere-Arrochar-Ft. Wadsworth
319,Department for the Aging,HOMECREST COMMUNITY SERVICES INC,HOMECREST BENSONHURST NEIGHBORHOOD SR CT,7907 New Utrecht Avenue,Brooklyn,NY,11214,3.0,1.0,True,10,False,8:30 AM,3:00 PM,,,8:30 AM,3:00 PM,,,8:30 AM,3:00 PM,,,8:30 AM,3:00 PM,,,8:30 AM,3:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Cantonese; programming available in Cantonese",Y,,False,32:30:00,2.0,"Printer, Projector",,,Must be 60+ years of age to access,,https://www.homecrest.org/senior-services,3,Brooklyn,Bensonhurst West
395,Department for the Aging,FORT GREENE COUNCIL,STUYVESANT HEIGHTS NEIGHBORHOOD SC,562-574 Madison Street,Brooklyn,NY,11221,28.0,5.0,True,11,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in: Spanish, Mandarin, Cantonese, Bengali, Russian",Y,,True,40:00:00,8.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.fortgreenecouncil.org/fgc-nsc,3,Brooklyn,Stuyvesant Heights
252,Department of Parks and Recreation,Department of Parks and Recreation,St. Mary's,450 St Ann's Avenue,Bronx,NY,10454,57.0,37.0,True,20,True,10:00 AM,9:00 PM,,,10:00 AM,9:00 PM,,,10:00 AM,9:00 PM,,,10:00 AM,9:00 PM,,,10:00 AM,9:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",N,,True,63:00:00,21.5,"Printer, Instructional Monitor, Cameras, Audio Production, Chromebooks",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,2,Bronx,Mott Haven-Port Morris
213,Queens Library,Queens Library,Rochdale Village ALC,169-09 137 Avenue,Jamaica,NY,11434,20.0,20.0,True,12,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in French, Haitian Creole.",Y,,True,47:00:00,1.3,"Printer, Scanner",,,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/services/adult-literacy/adult-learner-program/rochdale,4,Queens,Springfield Gardens North
70,New York Public Library,New York Public Library,Soundview,660 Soundview Avenue,Bronx,NY,10473,200.0,200.0,True,32,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,50:00:00,21.3,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/soundview,2,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
48,New York Public Library,New York Public Library,Morris Park,985 Morris Park Avenue,Bronx,NY,10462,40.0,40.0,True,38,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,2.7,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/morris-park,2,Bronx,Van Nest-Morris Park-Westchester Square
60,New York Public Library,New York Public Library,Pelham Parkway Van Nest,2147 Barnes Avenue,Bronx,NY,10462,40.0,40.0,True,38,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,50:00:00,0.9,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/pelham-parkway-van-nest,2,Bronx,Pelham Parkway
458,Department of Youth and Community Development,"MMCC (Mosholu Montefiore Community Center, Inc.)",Parkside,2972 Bronx Park East,Bronx,NY,10467,,,False,12,False,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,2:00 PM,10:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,0.0,"Printer, Scanner, Chromebooks",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.mmcc.org/cornerstones/,2,Bronx,Bronxdale
198,Queens Library,Queens Library,North Forest Park,98-27 Metropolitan Avenue,Forest Hills,NY,11375,20.0,20.0,True,10,True,12:00 PM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Chinese, Italian.",Y,,True,44:00:00,2.7,"Printer, Scanner",30.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/North Forest Park,4,Queens,Forest Hills
464,Department of Youth and Community Development,"JCC (Jewish Community Center of Staten Island, Inc.)",Richmond Terrace,71 Jersey Street,Staten Island,NY,10301,,,False,6,True,0.75,0.916666667,,,0.75,0.916666667,,,0.75,0.916666667,,,0.75,0.916666667,,,0.416666667,0.708333333,,,Closed,Closed,,,Closed,Closed,,Y,,True,0.958333333,12.0,"Printer, Tablets, Smartboard",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://sijcc.org/cornerstone/,5,Staten Island,West New Brighton-New Brighton-St. George
136,Brooklyn Public Library,Brooklyn Public Library,Pacific,25 Fourth Avenue,Brooklyn,NY,11217,10.0,1.0,True,11,True,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,N,,True,48:00:00,6.8,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/pacific,3,Brooklyn,Park Slope-Gowanus
240,Department of Parks and Recreation,Department of Parks and Recreation,J. Hood Wright,351 Fort Washington Avenue,New York,NY,10033,24.0,24.0,True,11,False,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:30 PM,,,9:00 AM,8:00 PM,,,9:00 AM,4:00 PM,,,Closed,Closed,"Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.",Y,,True,64:00:00,0.0,"Printer, Instructional Monitor, Cameras, Chromebooks",,,All ages; Recreation Center membership required,,https://www.nycgovparks.org/facilities/media-labs,1,Manhattan,Washington Heights South
424,Department of Youth and Community Development,CAMBA,Boulevard,726 Stanley Avenue,Brooklyn,NY,11207,,,False,22,False,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,6:00 PM,10:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,,Y,,True,27:00:00,0.0,"Printer, Projector",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters,3,Brooklyn,East New York
11,New York Public Library,New York Public Library,Belmont,610 East 186th Street,Bronx,NY,10458,1000.0,1000.0,True,51,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,3.1,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/belmont,2,Bronx,Belmont
332,Department for the Aging,KIPS BAY BOYS AND GIRLS CLUB,KIPS BAY CASTLE HILL NEIGHBORHOOD SR CTR,625 Castle Hill Avenue,Bronx,NY,10473,,,False,10,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish; programming available in Spanish",Y,,True,40:00:00,2.0,Instructional Monitor,,,Must be 60+ years of age to access,,https://www.kipsbay.org/castle-hill-senior-center,2,Bronx,Soundview-Castle Hill-Clason Point-Harding Park
105,Brooklyn Public Library,Brooklyn Public Library,Clarendon,2035-39 Nostrand Avenue,Brooklyn,NY,11210,101.0,35.0,True,21,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Creole.",Y,,True,48:00:00,5.2,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/clarendon,3,Brooklyn,Flatbush
10,New York Public Library,New York Public Library,Baychester,2049 Asch Loop North,Bronx,NY,10475,40.0,40.0,True,81,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Y,,True,50:00:00,3.8,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/baychester,2,Bronx,Co-op City
373,Department for the Aging,JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC,ROCKAWAY BLVD NEIGHBORHOOD SENIOR CENTER,123-10 143rd Street,Queens,NY,11436,11.0,1.0,True,9,False,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,8:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,4.0,,,,Must be 60+ years of age to access,,https://www.jspoa.org/rockaway-senior-center,4,Queens,Baisley Park
340,Department for the Aging,NEW YORK FOUNDATION FOR SENIOR CITIZENS INC,MOTT STREET NEIGHBORHOOD SENIOR CENTER,180 Mott Street,Manhattan,NY,10012,10.0,1.0,True,4,False,9:00 AM,4:00 PM,,,9:00 AM,4:00 PM,,,9:00 AM,4:00 PM,,,9:00 AM,4:00 PM,,,9:00 AM,4:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Mandarin and Cantonese; programming available in Mandarin and Cantonese",Y,,True,35:00:00,4.0,,,,Must be 60+ years of age to access,,https://www.nyfsc.org/support-services/senior-centers,1,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy
43,New York Public Library,New York Public Library,Macomb's Bridge,2650 Adam Clayton Powell Jr. Boulevard,New York,NY,10039,35.0,35.0,True,16,True,11:00 AM,7:00 PM,,,11:00 AM,7:00 PM,,,11:00 AM,6:00 PM,,,11:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,44:00:00,3.2,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/macombs-bridge,1,Manhattan,Central Harlem North-Polo Grounds
188,Queens Library,Queens Library,Langston Hughes,100-01 Northern Boulevard,Corona,NY,11369,20.0,20.0,True,44,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish. Computer classes conducted in Spanish.",Y,,True,47:00:00,0.3,"Printer, Scanner",39.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Langston Hughes,4,Queens,East Elmhurst
492,New York City Housing Authority,Grand Street Settlement,Gompers Community Center,80 Pitt Street,New York,NY,10002,5.0,1.0,True,10,False,3:00 PM,8:00 PM,,,3:00 PM,8:00 PM,,,Closed,Closed,,,Closed,Closed,,,3:00 PM,8:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in Spanish, Hindi, Mandarin",Y,,True,15:00:00,0.0,"Printer, Photocopier",,,Must be registered with program to access,,https://www.grandsettlement.org,1,Manhattan,Lower East Side
174,Queens Library,Queens Library,Far Rockaway,1637 Central Avenue,Far Rockaway,NY,11691,20.0,20.0,True,39,True,9:00 AM,8:00 PM,,,1:00 PM,6:00 PM,,,10:00 AM,6:00 PM,,,12:00 PM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Spanish, Russian, French, Haitian Creole, Hebrew.",Y,,True,47:00:00,5.2,"Printer, Scanner",36.0,Tablets,All ages; library card required for use of public computers and WiFi,,http://www.queenslibrary.org/branch/Far Rockaway,4,Queens,Far Rockaway-Bayswater
72,New York Public Library,New York Public Library,Spuyten Duyvil,650 West 235th Street,Bronx,NY,10471,30.0,30.0,True,18,True,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,7:00 PM,,,10:00 AM,5:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu",Partially,"For more information about wheelchair access at this site, please contact AskNYPL at  https://www.nypl.org/get-help/contact-us or 917-ASK-NYPL.",True,50:00:00,4.7,"Printer, Photocopier, Projector",,,All ages; library card required for use of public computers,,https://www.nypl.org/locations/spuyten-duyvil,2,Bronx,North Riverdale-Fieldston-Riverdale
144,Brooklyn Public Library,Brooklyn Public Library,Spring Creek,121-43 Flatlands Avenue,Brooklyn,NY,11207,101.0,35.0,True,18,True,8:00 AM,1:00 PM,,,8:00 AM,1:00 PM,,,8:00 AM,1:00 PM,,,8:00 AM,1:00 PM,,,8:00 AM,1:00 PM,,,9:00 AM,1:00 PM,,,Closed,Closed,Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.,Y,,True,29:00:00,4.1,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/springcreek,3,Brooklyn,East New York
310,Department for the Aging,NYCHA,Frederick E. Samuel Senior Center,2401 Adam Clayton Powell Blvd,Manhattan,NY,10030,11.0,1.0,True,6,False,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,9:00 AM,8:00 PM,,,Closed,Closed,,,Closed,Closed,"Bilingual staff, offering assistance in:  Spanish, Mandarin, Cantonese, Bengali, Russian",Y,,True,55:00:00,2.0,Instructional Monitor,,,Must be 60+ years of age to access,,,1,Manhattan,Central Harlem North-Polo Grounds
328,Department for the Aging,JEWISH COMMUNITY CENTER OF STATEN ISLAND INC,JCC SOUTH SHORE NEIGHBORHOOD SENIOR CTR,1297 Arthur Kill Road,Staten Island,NY,10312,5.0,5.0,True,3,False,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,9:00 AM,5:00 PM,,,Closed,Closed,,,Closed,Closed,"Multi-lingual staff, Google Translate, and phone and video translation services available",Y,,True,40:00:00,2.0,Printer,,,Must be 60+ years of age to access,,https://www.sijcc.org/adults,5,Staten Island,New Springville-Bloomfield-Travis
387,Department for the Aging,JEWISH ASSOCIATION FOR SERVICES FOR THE AGED,SHEUER HOUSE OF CI NEIGHBORHOOD SR CTR,3601 Surf Avenue,Brooklyn,NY,11224,26.0,19.0,True,8,False,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,Closed,Closed,,,Closed,Closed,,Y,,True,40:00:00,3.0,Printer,,,Must be 60+ years of age to access,,https://www.jasa.org/community/senior-centers,3,Brooklyn,Seagate-Coney Island
452,Department of Youth and Community Development,United Activities Unlimited. Inc.,Mariner's Harbor,157 Brabant Street,Staten Island,NY,10303,75.0,75.0,True,1,False,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,7:00 PM,9:00 PM,,,11:00 AM,2:00 PM,,,Closed,Closed,,Y,,True,13:00:00,0.0,"Printer, Video Game Console: PS4",,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,http://unitedactivities.org/mariners-harbor/,5,Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville
138,Brooklyn Public Library,Brooklyn Public Library,Park Slope,431-441 Sixth Avenue,Brooklyn,NY,11215,60.0,5.0,True,24,True,10:00 AM,6:00 PM,,,1:00 PM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Japanese.",Y,,True,48:00:00,1.7,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/parkslope,3,Brooklyn,Park Slope-Gowanus
475,Department of Youth and Community Development,CAMBA,Stuyvesant Gardens,214 Stuyvesant Avenue,Brooklyn,NY,11221,,,False,18,False,8:00 PM,10:00 PM,,,8:00 PM,10:00 PM,,,8:00 PM,10:00 PM,,,8:00 PM,10:00 PM,,,8:00 PM,10:00 PM,,,10:00 AM,3:00 PM,,,Closed,Closed,,Y,,True,15:00:00,10.0,Printer,,,"Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.",,https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters,3,Brooklyn,Stuyvesant Heights
135,Brooklyn Public Library,Brooklyn Public Library,New Utrecht,1743 86th Street,Brooklyn,NY,11214,101.0,35.0,True,26,True,10:00 AM,6:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,8:00 PM,,,10:00 AM,6:00 PM,,,10:00 AM,5:00 PM,,,Closed,Closed,"Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish, Cantonese, Italian, Russian.",Y,,True,53:00:00,7.3,"Printer, Photocopier, Scanner",,,All ages; library card required for use of public computers,,https://www.bklynlibrary.org/locations/newutrecht,3,Brooklyn,Bath Beach
